WindowStart_ns,WindowEnd_ns,Source,Destination,Bytes_MB,Bandwidth_GBps,WindowStartWall_ns,WindowEndWall_ns,Duration_ms,Packet_Count
11246790636841630,11246790637478790,Host(NUMA 7),Device ?,12.00,19.75,1781444304211974980,1781444304212612140,0.637,1
11246790636702630,11246790637655860,Host(NUMA 5),Device ?,16.00,17.60,1781444304211954640,1781444304212907870,0.953,1
11246790605249150,11246790637122920,Host(NUMA 4),Device ?,509.88,16.77,1781444304180463400,1781444304212337170,31.874,1
11246790637699570,11246790638405560,Host(NUMA 5),Device ?,12.00,17.82,1781444304212819930,1781444304213525920,0.706,1
11246790637238670,11246790638655850,Host(NUMA 4),Device ?,12.00,8.88,1781444304212394490,1781444304213811670,1.417,1
11246790637519670,11246790637783610,Host(NUMA 7),Device ?,4.00,15.89,1781444304212982990,1781444304213246930,0.264,1
11246790638448650,11246790638740360,Host(NUMA 5),Device ?,4.00,14.38,1781444304213697030,1781444304213988740,0.292,1
11246790637822290,11246790638809510,Host(NUMA 7),Device ?,16.00,16.99,1781444304213468570,1781444304214455790,0.987,1
11246790638711320,11246790639053000,Host(NUMA 4),Device ?,4.00,12.28,1781444304213925350,1781444304214267030,0.342,1
11246790635345670,11246790637664190,Host(NUMA 6),Device ?,16.00,7.24,1781444304210766810,1781444304213085330,2.319,1
11246790638782070,11246790639639870,Host(NUMA 5),Device ?,16.00,19.56,1781444304213877590,1781444304214735390,0.858,1
11246790638851230,11246790639666120,Host(NUMA 7),Device ?,16.00,20.59,1781444304214121450,1781444304214936340,0.815,1
11246790639707730,11246790640340280,Host(NUMA 7),Device ?,12.00,19.89,1781444304215219510,1781444304215852060,0.633,1
11246790639095640,11246790640020000,Host(NUMA 4),Device ?,16.00,18.15,1781444304214298370,1781444304215222730,0.924,1
11246790637711690,11246790640116220,Host(NUMA 6),Device ?,16.00,6.98,1781444304212996430,1781444304215400960,2.405,1
11246790640169520,11246790640841940,Host(NUMA 6),Device ?,12.00,18.71,1781444304215792130,1781444304216464550,0.672,1
11246790640379180,11246790640714830,Host(NUMA 7),Device ?,4.00,12.50,1781444304215677900,1781444304216013550,0.336,1
11246790640063420,11246790640949470,Host(NUMA 4),Device ?,16.00,18.93,1781444304215404540,1781444304216290590,0.886,1
11246790640998910,11246790641654030,Host(NUMA 4),Device ?,12.00,19.21,1781444304216424530,1781444304217079650,0.655,1
11246790639684710,11246790640583490,Host(NUMA 5),Device ?,16.00,18.67,1781444304214781290,1781444304215680070,0.899,1
11246790640628270,11246790641277020,Host(NUMA 5),Device ?,12.00,19.40,1781444304216771960,1781444304217420710,0.649,1
11246790641319070,11246790641583760,Host(NUMA 5),Device ?,4.00,15.85,1781444304217318100,1781444304217582790,0.265,1
11246790640751740,11246790641730860,Host(NUMA 7),Device ?,16.00,17.13,1781444304215824000,1781444304216803120,0.979,1
11246790641692650,11246790642176710,Host(NUMA 4),Device ?,4.00,8.66,1781444304216767860,1781444304217251920,0.484,1
11246790641621720,11246790642489540,Host(NUMA 5),Device ?,16.00,19.33,1781444304216876580,1781444304217744400,0.868,1
11246790640884510,11246790641231860,Host(NUMA 6),Device ?,4.00,12.08,1781444304216293310,1781444304216640660,0.347,1
11246790641272550,11246790642193960,Host(NUMA 6),Device ?,16.00,18.21,1781444304217621860,1781444304218543270,0.921,1
11246790642239960,11246790643144350,Host(NUMA 6),Device ?,16.00,18.55,1781444304217799890,1781444304218704280,0.904,1
11246790641769250,11246790642768680,Host(NUMA 7),Device ?,16.00,16.79,1781444304216903370,1781444304217902800,0.999,1
11246790642807510,11246790643542220,Host(NUMA 7),Device ?,12.00,17.13,1781444304218315350,1781444304219050060,0.735,1
11246790642215830,11246790643149710,Host(NUMA 4),Device ?,16.00,17.97,1781444304217245240,1781444304218179120,0.934,1
11246790642532810,11246790643294390,Host(NUMA 5),Device ?,16.00,22.03,1781444304217593720,1781444304218355300,0.762,1
11246790643338110,11246790643899160,Host(NUMA 5),Device ?,12.00,22.43,1781444304219107620,1781444304219668670,0.561,1
11246790643190000,11246790643823490,Host(NUMA 6),Device ?,12.00,19.86,1781444304218233380,1781444304218866870,0.633,1
11246790643579910,11246790643872560,Host(NUMA 7),Device ?,4.00,14.33,1781444304218919270,1781444304219211920,0.293,1
11246790643193570,11246790644048270,Host(NUMA 4),Device ?,16.00,19.63,1781444304218636740,1781444304219491440,0.855,1
11246790644091490,11246790644684740,Host(NUMA 4),Device ?,12.00,21.21,1781444304219837200,1781444304220430450,0.593,1
11246790643938650,11246790644209170,Host(NUMA 5),Device ?,4.00,15.50,1781444304219558070,1781444304219828590,0.271,1
11246790644248720,11246790645038410,Host(NUMA 5),Device ?,16.00,21.25,1781444304219982640,1781444304220772330,0.790,1
11246790643865460,11246790644194980,Host(NUMA 6),Device ?,4.00,12.73,1781444304219664090,1781444304219993610,0.330,1
11246790643910220,11246790644881940,Host(NUMA 7),Device ?,16.00,17.27,1781444304219180950,1781444304220152670,0.972,1
11246790645079390,11246790645832570,Host(NUMA 5),Device ?,16.00,22.28,1781444304220195890,1781444304220949070,0.753,1
11246790644237600,11246790645249890,Host(NUMA 6),Device ?,16.00,16.57,1781444304220099580,1781444304221111870,1.012,1
11246790644924540,11246790645744420,Host(NUMA 7),Device ?,16.00,20.46,1781444304220454310,1781444304221274190,0.820,1
11246790645786750,11246790646459290,Host(NUMA 7),Device ?,12.00,18.71,1781444304221215680,1781444304221888220,0.673,1
11246790644722830,11246790645537300,Host(NUMA 4),Device ?,4.00,5.15,1781444304219786370,1781444304220600840,0.814,1
11246790645875300,11246790646449610,Host(NUMA 5),Device ?,12.00,21.91,1781444304220978520,1781444304221552830,0.574,1
11246790646488780,11246790646742820,Host(NUMA 5),Device ?,4.00,16.51,1781444304222263880,1781444304222517920,0.254,1
11246790645294870,11246790646307480,Host(NUMA 6),Device ?,16.00,16.57,1781444304220713720,1781444304221726330,1.013,1
11246790646354690,11246790646991710,Host(NUMA 6),Device ?,12.00,19.75,1781444304222201520,1781444304222838540,0.637,1
11246790646497730,11246790646811120,Host(NUMA 7),Device ?,4.00,13.38,1781444304221732760,1781444304222046150,0.313,1
11246790645577150,11246790646713280,Host(NUMA 4),Device ?,16.00,14.77,1781444304221204000,1781444304222340130,1.136,1
11246790646786530,11246790647557530,Host(NUMA 5),Device ?,16.00,21.76,1781444304221906340,1781444304222677340,0.771,1
11246790647034390,11246790647408330,Host(NUMA 6),Device ?,4.00,11.22,1781444304222640990,1781444304223014930,0.374,1
11246790646852520,11246790647656140,Host(NUMA 7),Device ?,16.00,20.88,1781444304222387800,1781444304223191420,0.804,1
11246790646761310,11246790648035560,Host(NUMA 4),Device ?,16.00,13.17,1781444304222202370,1781444304223476620,1.274,1
11246790648083270,11246790648688490,Host(NUMA 4),Device ?,12.00,20.79,1781444304223653470,1781444304224258690,0.605,1
11246790647602920,11246790648513700,Host(NUMA 5),Device ?,16.00,18.42,1781444304222742660,1781444304223653440,0.911,1
11246790648559990,11246790649119840,Host(NUMA 5),Device ?,12.00,22.48,1781444304224034380,1781444304224594230,0.560,1
11246790647448380,11246790648565140,Host(NUMA 6),Device ?,16.00,15.02,1781444304222702260,1781444304223819020,1.117,1
11246790647700330,11246790648535770,Host(NUMA 7),Device ?,16.00,20.08,1781444304223144110,1781444304223979550,0.835,1
11246790648578380,11246790649227320,Host(NUMA 7),Device ?,12.00,19.39,1781444304224430220,1781444304225079160,0.649,1
11246790648614050,11246790649620910,Host(NUMA 6),Device ?,16.00,16.66,1781444304223910760,1781444304224917620,1.007,1
11246790649265530,11246790649555940,Host(NUMA 7),Device ?,4.00,14.44,1781444304224944380,1781444304225234790,0.290,1
11246790649161750,11246790649425230,Host(NUMA 5),Device ?,4.00,15.92,1781444304224493120,1781444304224756600,0.263,1
11246790649592550,11246790650418960,Host(NUMA 7),Device ?,16.00,20.30,1781444304224854830,1781444304225681240,0.826,1
11246790649668690,11246790650402180,Host(NUMA 6),Device ?,12.00,17.15,1781444304224778690,1781444304225512180,0.733,1
11246790650460210,11246790651262500,Host(NUMA 7),Device ?,16.00,20.91,1781444304225560730,1781444304226363020,0.802,1
11246790649465050,11246790650970720,Host(NUMA 5),Device ?,16.00,11.14,1781444304224548380,1781444304226054050,1.506,1
11246790648729770,11246790649143100,Host(NUMA 4),Device ?,4.00,10.15,1781444304224016290,1781444304224429620,0.413,1
11246790650442460,11246790651405160,Host(NUMA 6),Device ?,4.00,4.36,1781444304225689830,1781444304226652530,0.963,1
11246790651303580,11246790651944310,Host(NUMA 7),Device ?,12.00,19.64,1781444304226395380,1781444304227036110,0.641,1
11246790651018400,11246790651989450,Host(NUMA 5),Device ?,16.00,17.28,1781444304226353800,1781444304227324850,0.971,1
11246790652046550,11246790652801320,Host(NUMA 5),Device ?,12.00,16.67,1781444304227467740,1781444304228222510,0.755,1
11246790651987240,11246790652299820,Host(NUMA 7),Device ?,4.00,13.42,1781444304227634580,1781444304227947160,0.313,1
11246790649184940,11246790652413910,Host(NUMA 4),Device ?,16.00,5.20,1781444304224386590,1781444304227615560,3.229,1
11246790652844300,11246790653138440,Host(NUMA 5),Device ?,4.00,14.26,1781444304228099760,1781444304228393900,0.294,1
11246790652338200,11246790653247620,Host(NUMA 7),Device ?,16.00,18.45,1781444304227765540,1781444304228674960,0.909,1
11246790652462290,11246790653627290,Host(NUMA 4),Device ?,16.00,14.40,1781444304227793600,1781444304228958600,1.165,1
11246790653676540,11246790654278920,Host(NUMA 4),Device ?,12.00,20.89,1781444304229083530,1781444304229685910,0.602,1
11246790651449880,11246790652438320,Host(NUMA 6),Device ?,16.00,16.97,1781444304226797240,1781444304227785680,0.988,1
11246790653287690,11246790654088650,Host(NUMA 7),Device ?,16.00,20.95,1781444304228609140,1781444304229410100,0.801,1
11246790654129190,11246790654788130,Host(NUMA 7),Device ?,12.00,19.10,1781444304229646780,1781444304230305720,0.659,1
11246790653175610,11246790654115720,Host(NUMA 5),Device ?,16.00,17.85,1781444304228300010,1781444304229240120,0.940,1
11246790654319970,11246790654730420,Host(NUMA 4),Device ?,4.00,10.22,1781444304229446720,1781444304229857170,0.410,1
11246790652488930,11246790655018440,Host(NUMA 6),Device ?,16.00,6.63,1781444304227602140,1781444304230131650,2.530,1
11246790655066970,11246790655709770,Host(NUMA 6),Device ?,12.00,19.58,1781444304230778500,1781444304231421300,0.643,1
11246790654825780,11246790655088410,Host(NUMA 7),Device ?,4.00,15.97,1781444304230202670,1781444304230465300,0.263,1
11246790655753380,11246790656093440,Host(NUMA 6),Device ?,4.00,12.33,1781444304231244320,1781444304231584380,0.340,1
11246790655124380,11246790656068620,Host(NUMA 7),Device ?,16.00,17.77,1781444304230921530,1781444304231865770,0.944,1
11246790654767740,11246790655929610,Host(NUMA 4),Device ?,16.00,14.44,1781444304230051180,1781444304231213050,1.162,1
11246790656113700,11246790657105480,Host(NUMA 7),Device ?,16.00,16.92,1781444304231331250,1781444304232323030,0.992,1
11246790586430110,11246790655720340,Host(NUMA 3),Device ?,509.88,7.72,1781444304161771000,1781444304231061230,69.290,1
11246790655973830,11246790657499940,Host(NUMA 4),Device ?,16.00,10.99,1781444304231075690,1781444304232601800,1.526,1
11246790657545780,11246790658261750,Host(NUMA 4),Device ?,12.00,17.57,1781444304232804500,1781444304233520470,0.716,1
11246790657147550,11246790657889790,Host(NUMA 7),Device ?,12.00,16.95,1781444304232219090,1781444304232961330,0.742,1
11246790655822970,11246790658090530,Host(NUMA 3),Device ?,12.00,5.55,1781444304230975250,1781444304233242810,2.268,1
11246790656135640,11246790657100310,Host(NUMA 6),Device ?,16.00,17.39,1781444304231187730,1781444304232152400,0.965,1
11246790657144570,11246790658710450,Host(NUMA 6),Device ?,16.00,10.71,1781444304232740740,1781444304234306620,1.566,1
11246790658301020,11246790658631710,Host(NUMA 4),Device ?,4.00,12.68,1781444304233362200,1781444304233692890,0.331,1
11246790658758000,11246790659410310,Host(NUMA 6),Device ?,12.00,19.29,1781444304233814930,1781444304234467240,0.652,1
11246790657930170,11246790658235630,Host(NUMA 7),Device ?,4.00,13.73,1781444304233551180,1781444304233856640,0.305,1
11246790658272230,11246790659213420,Host(NUMA 7),Device ?,16.00,17.83,1781444304234182570,1781444304235123760,0.941,1
11246790658667950,11246790659573880,Host(NUMA 4),Device ?,16.00,18.52,1781444304233851930,1781444304234757860,0.906,1
11246790659253960,11246790660135980,Host(NUMA 7),Device ?,16.00,19.02,1781444304234398970,1781444304235280990,0.882,1
11246790658156070,11246790658806970,Host(NUMA 3),Device ?,4.00,6.44,1781444304233480320,1781444304234131220,0.651,1
11246790659451850,11246790659813770,Host(NUMA 6),Device ?,4.00,11.59,1781444304234594920,1781444304234956840,0.362,1
11246790659623050,11246790660593570,Host(NUMA 4),Device ?,16.00,17.29,1781444304234686960,1781444304235657480,0.971,1
11246790660639780,11246790661250040,Host(NUMA 4),Device ?,12.00,20.62,1781444304236085250,1781444304236695510,0.610,1
11246790660176470,11246790660845820,Host(NUMA 7),Device ?,12.00,18.80,1781444304235283030,1781444304235952380,0.669,1
11246790660885270,11246790661219190,Host(NUMA 7),Device ?,4.00,12.56,1781444304236698410,1781444304237032330,0.334,1
11246790659859250,11246790660928490,Host(NUMA 6),Device ?,16.00,15.69,1781444304235352700,1781444304236421940,1.069,1
11246790661290770,11246790661608470,Host(NUMA 4),Device ?,4.00,13.20,1781444304236553210,1781444304236870910,0.318,1
11246790658867720,11246790660961840,Host(NUMA 3),Device ?,16.00,8.01,1781444304234153410,1781444304236247530,2.094,1
11246790654159340,11246790655688470,Host(NUMA 5),Device ?,16.00,10.97,1781444304229212610,1781444304230741740,1.529,1
11246790655732610,11246790662838510,Host(NUMA 5),Device ?,127.47,18.81,1781444304231108100,1781444304238214000,7.106,1
11246790662900850,11246790662932890,Host(NUMA 5),Device ?,0.02,0.51,1781444304238345260,1781444304238377300,0.032,1
11246790662974370,11246790662995190,Host(NUMA 5),Device ?,0.02,0.79,1781444304238523880,1781444304238544700,0.021,1
11246790663027900,11246790663047550,Host(NUMA 5),Device ?,0.01,0.31,1781444304238692400,1781444304238712050,0.020,1
11246790663081630,11246790663100980,Host(NUMA 5),Device ?,0.01,0.42,1781444304238856530,1781444304238875880,0.019,1
11246790663132840,11246790663151880,Host(NUMA 5),Device ?,0.02,0.86,1781444304239033420,1781444304239052460,0.019,1
11246790663182400,11246790663201090,Host(NUMA 5),Device ?,0.02,0.88,1781444304239211390,1781444304239230080,0.019,1
11246790663231860,11246790663251110,Host(NUMA 5),Device ?,0.01,0.43,1781444304239371500,1781444304239390750,0.019,1
11246790663279470,11246790663306810,Host(NUMA 5),Device ?,0.01,0.30,1781444304239526870,1781444304239554210,0.027,1
11246790663336960,11246790663355250,Host(NUMA 5),Device ?,0.02,0.90,1781444304239700370,1781444304239718660,0.018,1
11246790663386260,11246790663404730,Host(NUMA 5),Device ?,0.02,0.89,1781444304239862770,1781444304239881240,0.018,1
11246790663435700,11246790663459540,Host(NUMA 5),Device ?,0.01,0.26,1781444304240034630,1781444304240058470,0.024,1
11246790663493370,11246790663516900,Host(NUMA 5),Device ?,0.01,0.35,1781444304240200280,1781444304240223810,0.024,1
11246790663547950,11246790663567620,Host(NUMA 5),Device ?,0.02,0.83,1781444304240362370,1781444304240382040,0.020,1
11246790663598910,11246790663617760,Host(NUMA 5),Device ?,0.02,0.87,1781444304240525090,1781444304240543940,0.019,1
11246790663648100,11246790663671600,Host(NUMA 5),Device ?,0.01,0.35,1781444304240689240,1781444304240712740,0.024,1
11246790663705570,11246790663727340,Host(NUMA 5),Device ?,0.01,0.38,1781444304240868190,1781444304240889960,0.022,1
11246790663756510,11246790663775190,Host(NUMA 5),Device ?,0.02,0.88,1781444304241036970,1781444304241055650,0.019,1
11246790663804470,11246790663821520,Host(NUMA 5),Device ?,0.02,0.96,1781444304241197810,1781444304241214860,0.017,1
11246790663849620,11246790663865590,Host(NUMA 5),Device ?,0.01,0.38,1781444304241362100,1781444304241378070,0.016,1
11246790663893310,11246790663915230,Host(NUMA 5),Device ?,0.01,0.37,1781444304241519990,1781444304241541910,0.022,1
11246790663945140,11246790663968910,Host(NUMA 5),Device ?,0.02,0.69,1781444304241682130,1781444304241705900,0.024,1
11246790663998370,11246790664030630,Host(NUMA 5),Device ?,0.02,0.51,1781444304241839240,1781444304241871500,0.032,1
11246790664060280,11246790664079780,Host(NUMA 5),Device ?,0.01,0.42,1781444304242012810,1781444304242032310,0.019,1
11246790664108660,11246790664125920,Host(NUMA 5),Device ?,0.01,0.47,1781444304242177440,1781444304242194700,0.017,1
11246790664155410,11246790664173480,Host(NUMA 5),Device ?,0.02,0.91,1781444304242338300,1781444304242356370,0.018,1
11246790664205190,11246790664222900,Host(NUMA 5),Device ?,0.02,0.93,1781444304242502000,1781444304242519710,0.018,1
11246790664253280,11246790664271930,Host(NUMA 5),Device ?,0.01,0.33,1781444304242664890,1781444304242683540,0.019,1
11246790664300980,11246790664321910,Host(NUMA 5),Device ?,0.01,0.39,1781444304242828570,1781444304242849500,0.021,1
11246790664351530,11246790664369700,Host(NUMA 5),Device ?,0.02,0.90,1781444304243010140,1781444304243028310,0.018,1
11246790664398550,11246790664416570,Host(NUMA 5),Device ?,0.02,0.91,1781444304243170910,1781444304243188930,0.018,1
11246790664448880,11246790664468480,Host(NUMA 5),Device ?,0.01,0.42,1781444304243342830,1781444304243362430,0.020,1
11246790664499750,11246790664519010,Host(NUMA 5),Device ?,0.01,0.43,1781444304243508100,1781444304243527360,0.019,1
11246790664551840,11246790664569540,Host(NUMA 5),Device ?,0.02,0.93,1781444304243670520,1781444304243688220,0.018,1
11246790664602370,11246790664621760,Host(NUMA 5),Device ?,0.02,0.84,1781444304243831140,1781444304243850530,0.019,1
11246790664651300,11246790664670200,Host(NUMA 5),Device ?,0.01,0.33,1781444304243995450,1781444304244014350,0.019,1
11246790664696760,11246790664713300,Host(NUMA 5),Device ?,0.01,0.50,1781444304244156930,1781444304244173470,0.017,1
11246790664742900,11246790664761560,Host(NUMA 5),Device ?,0.02,0.88,1781444304244317770,1781444304244336430,0.019,1
11246790664791840,11246790664811720,Host(NUMA 5),Device ?,0.02,0.82,1781444304244475670,1781444304244495550,0.020,1
11246790664840690,11246790664861960,Host(NUMA 5),Device ?,0.01,0.39,1781444304244639010,1781444304244660280,0.021,1
