[Fri Jun 12 16:14:58 CST 2026] 等待 20 分钟建立基线...
[Fri Jun 12 16:14:58 CST 2026] === 第1次注入: 极限竞争 (1ms, 10min, BOTH) ===
✓ ProbeExecutor 初始化成功 (设备 0)
  Buffer 大小: 128 MB (probe_bandwidth 固定)
  间隔: 1 ms
  方向: BOTH

============================================================
带宽竞争注入器启动 (基于 ProbeExecutor)
  按 Ctrl+C 停止
============================================================
  [150.7s] 18450 copies, 2306.25 GB, avg 15.30 GB/s
  [151.1s] 18500 copies, 2312.50 GB, avg 15.30 GB/s
  [151.5s] 18550 copies, 2318.75 GB, avg 15.30 GB/s
  [151.9s] 18600 copies, 2325.00 GB, avg 15.30 GB/s
  [152.4s] 18650 copies, 2331.25 GB, avg 15.30 GB/s
  [152.8s] 18700 copies, 2337.50 GB, avg 15.30 GB/s
  [153.2s] 18750 copies, 2343.75 GB, avg 15.30 GB/s
  [153.6s] 18800 copies, 2350.00 GB, avg 15.30 GB/s
  [154.0s] 18850 copies, 2356.25 GB, avg 15.30 GB/s
  [154.4s] 18900 copies, 2362.50 GB, avg 15.30 GB/s
  [154.8s] 18950 copies, 2368.75 GB, avg 15.30 GB/s
  [155.3s] 19000 copies, 2375.00 GB, avg 15.30 GB/s
  [155.7s] 19050 copies, 2381.25 GB, avg 15.30 GB/s
  [156.1s] 19100 copies, 2387.50 GB, avg 15.30 GB/s
  [156.5s] 19150 copies, 2393.75 GB, avg 15.30 GB/s
  [156.9s] 19200 copies, 2400.00 GB, avg 15.30 GB/s
  [157.3s] 19250 copies, 2406.25 GB, avg 15.30 GB/s
  [157.7s] 19300 copies, 2412.50 GB, avg 15.30 GB/s
  [158.1s] 19350 copies, 2418.75 GB, avg 15.30 GB/s
  [158.5s] 19400 copies, 2425.00 GB, avg 15.30 GB/s
  [158.9s] 19450 copies, 2431.25 GB, avg 15.30 GB/s
  [159.4s] 19500 copies, 2437.50 GB, avg 15.30 GB/s
  [159.7s] 19550 copies, 2443.75 GB, avg 15.30 GB/s
  [160.2s] 19600 copies, 2450.00 GB, avg 15.30 GB/s
  [160.6s] 19650 copies, 2456.25 GB, avg 15.30 GB/s
  [161.0s] 19700 copies, 2462.50 GB, avg 15.30 GB/s
  [161.4s] 19750 copies, 2468.75 GB, avg 15.30 GB/s
  [161.8s] 19800 copies, 2475.00 GB, avg 15.30 GB/s
  [162.2s] 19850 copies, 2481.25 GB, avg 15.30 GB/s
  [162.6s] 19900 copies, 2487.50 GB, avg 15.30 GB/s
  [163.0s] 19950 copies, 2493.75 GB, avg 15.30 GB/s
  [163.4s] 20000 copies, 2500.00 GB, avg 15.30 GB/s
  [163.9s] 20050 copies, 2506.25 GB, avg 15.30 GB/s
  [164.2s] 20100 copies, 2512.50 GB, avg 15.30 GB/s
  [164.7s] 20150 copies, 2518.75 GB, avg 15.29 GB/s
  [165.1s] 20200 copies, 2525.00 GB, avg 15.30 GB/s
  [165.5s] 20250 copies, 2531.25 GB, avg 15.30 GB/s
  [165.9s] 20300 copies, 2537.50 GB, avg 15.30 GB/s
  [166.3s] 20350 copies, 2543.75 GB, avg 15.30 GB/s
  [166.7s] 20400 copies, 2550.00 GB, avg 15.29 GB/s
  [167.2s] 20450 copies, 2556.25 GB, avg 15.29 GB/s
  [167.5s] 20500 copies, 2562.50 GB, avg 15.30 GB/s
  [168.0s] 20550 copies, 2568.75 GB, avg 15.29 GB/s
  [168.3s] 20600 copies, 2575.00 GB, avg 15.30 GB/s
  [168.8s] 20650 copies, 2581.25 GB, avg 15.30 GB/s
  [169.1s] 20700 copies, 2587.50 GB, avg 15.30 GB/s
  [169.6s] 20750 copies, 2593.75 GB, avg 15.30 GB/s
  [170.0s] 20800 copies, 2600.00 GB, avg 15.30 GB/s
  [170.4s] 20850 copies, 2606.25 GB, avg 15.30 GB/s
  [170.8s] 20900 copies, 2612.50 GB, avg 15.30 GB/s
  [171.2s] 20950 copies, 2618.75 GB, avg 15.30 GB/s
  [171.6s] 21000 copies, 2625.00 GB, avg 15.30 GB/s
  [172.0s] 21050 copies, 2631.25 GB, avg 15.30 GB/s
  [172.4s] 21100 copies, 2637.50 GB, avg 15.30 GB/s
  [172.8s] 21150 copies, 2643.75 GB, avg 15.30 GB/s
  [173.2s] 21200 copies, 2650.00 GB, avg 15.30 GB/s
  [173.6s] 21250 copies, 2656.25 GB, avg 15.30 GB/s
  [174.1s] 21300 copies, 2662.50 GB, avg 15.29 GB/s
  [174.5s] 21350 copies, 2668.75 GB, avg 15.30 GB/s
  [174.9s] 21400 copies, 2675.00 GB, avg 15.30 GB/s
  [175.3s] 21450 copies, 2681.25 GB, avg 15.30 GB/s
  [175.7s] 21500 copies, 2687.50 GB, avg 15.29 GB/s
  [176.1s] 21550 copies, 2693.75 GB, avg 15.30 GB/s
  [176.5s] 21600 copies, 2700.00 GB, avg 15.29 GB/s
  [176.9s] 21650 copies, 2706.25 GB, avg 15.30 GB/s
  [177.3s] 21700 copies, 2712.50 GB, avg 15.29 GB/s
  [177.7s] 21750 copies, 2718.75 GB, avg 15.30 GB/s
  [178.1s] 21800 copies, 2725.00 GB, avg 15.30 GB/s
  [178.6s] 21850 copies, 2731.25 GB, avg 15.29 GB/s
  [179.0s] 21900 copies, 2737.50 GB, avg 15.29 GB/s
  [179.4s] 21950 copies, 2743.75 GB, avg 15.29 GB/s
  [179.8s] 22000 copies, 2750.00 GB, avg 15.30 GB/s
  [180.2s] 22050 copies, 2756.25 GB, avg 15.29 GB/s
  [180.6s] 22100 copies, 2762.50 GB, avg 15.30 GB/s
  [181.0s] 22150 copies, 2768.75 GB, avg 15.30 GB/s
  [181.4s] 22200 copies, 2775.00 GB, avg 15.30 GB/s
  [181.9s] 22250 copies, 2781.25 GB, avg 15.29 GB/s
  [182.2s] 22300 copies, 2787.50 GB, avg 15.30 GB/s
  [182.7s] 22350 copies, 2793.75 GB, avg 15.29 GB/s
  [183.1s] 22400 copies, 2800.00 GB, avg 15.30 GB/s
  [183.5s] 22450 copies, 2806.25 GB, avg 15.29 GB/s
  [183.9s] 22500 copies, 2812.50 GB, avg 15.29 GB/s
  [184.3s] 22550 copies, 2818.75 GB, avg 15.29 GB/s
  [184.7s] 22600 copies, 2825.00 GB, avg 15.29 GB/s
  [185.1s] 22650 copies, 2831.25 GB, avg 15.29 GB/s
  [185.5s] 22700 copies, 2837.50 GB, avg 15.30 GB/s
  [185.9s] 22750 copies, 2843.75 GB, avg 15.29 GB/s
  [186.3s] 22800 copies, 2850.00 GB, avg 15.30 GB/s
  [186.7s] 22850 copies, 2856.25 GB, avg 15.30 GB/s
  [187.2s] 22900 copies, 2862.50 GB, avg 15.29 GB/s
  [187.6s] 22950 copies, 2868.75 GB, avg 15.30 GB/s
  [188.0s] 23000 copies, 2875.00 GB, avg 15.29 GB/s
  [188.4s] 23050 copies, 2881.25 GB, avg 15.30 GB/s
  [188.8s] 23100 copies, 2887.50 GB, avg 15.29 GB/s
  [189.2s] 23150 copies, 2893.75 GB, avg 15.30 GB/s
  [189.6s] 23200 copies, 2900.00 GB, avg 15.30 GB/s
  [190.0s] 23250 copies, 2906.25 GB, avg 15.30 GB/s
  [190.4s] 23300 copies, 2912.50 GB, avg 15.29 GB/s
  [190.8s] 23350 copies, 2918.75 GB, avg 15.30 GB/s
  [191.3s] 23400 copies, 2925.00 GB, avg 15.29 GB/s
  [191.6s] 23450 copies, 2931.25 GB, avg 15.30 GB/s
  [192.1s] 23500 copies, 2937.50 GB, avg 15.29 GB/s
  [192.5s] 23550 copies, 2943.75 GB, avg 15.30 GB/s
  [192.9s] 23600 copies, 2950.00 GB, avg 15.29 GB/s
  [193.3s] 23650 copies, 2956.25 GB, avg 15.30 GB/s
  [193.7s] 23700 copies, 2962.50 GB, avg 15.30 GB/s
  [194.1s] 23750 copies, 2968.75 GB, avg 15.30 GB/s
  [194.5s] 23800 copies, 2975.00 GB, avg 15.30 GB/s
  [194.9s] 23850 copies, 2981.25 GB, avg 15.30 GB/s
  [195.3s] 23900 copies, 2987.50 GB, avg 15.30 GB/s
  [195.7s] 23950 copies, 2993.75 GB, avg 15.30 GB/s
  [196.1s] 24000 copies, 3000.00 GB, avg 15.30 GB/s
  [196.5s] 24050 copies, 3006.25 GB, avg 15.30 GB/s
  [196.9s] 24100 copies, 3012.50 GB, avg 15.30 GB/s
  [197.3s] 24150 copies, 3018.75 GB, avg 15.30 GB/s
  [197.7s] 24200 copies, 3025.00 GB, avg 15.30 GB/s
  [198.2s] 24250 copies, 3031.25 GB, avg 15.30 GB/s
  [198.6s] 24300 copies, 3037.50 GB, avg 15.30 GB/s
  [199.0s] 24350 copies, 3043.75 GB, avg 15.30 GB/s
  [199.4s] 24400 copies, 3050.00 GB, avg 15.30 GB/s
  [199.8s] 24450 copies, 3056.25 GB, avg 15.30 GB/s
  [200.2s] 24500 copies, 3062.50 GB, avg 15.30 GB/s
  [200.6s] 24550 copies, 3068.75 GB, avg 15.30 GB/s
  [201.0s] 24600 copies, 3075.00 GB, avg 15.30 GB/s
  [201.4s] 24650 copies, 3081.25 GB, avg 15.30 GB/s
  [201.8s] 24700 copies, 3087.50 GB, avg 15.30 GB/s
  [202.2s] 24750 copies, 3093.75 GB, avg 15.30 GB/s
  [202.7s] 24800 copies, 3100.00 GB, avg 15.30 GB/s
  [203.1s] 24850 copies, 3106.25 GB, avg 15.30 GB/s
  [203.5s] 24900 copies, 3112.50 GB, avg 15.30 GB/s
  [203.9s] 24950 copies, 3118.75 GB, avg 15.30 GB/s
  [204.3s] 25000 copies, 3125.00 GB, avg 15.30 GB/s
  [204.7s] 25050 copies, 3131.25 GB, avg 15.30 GB/s
  [205.1s] 25100 copies, 3137.50 GB, avg 15.29 GB/s
  [205.5s] 25150 copies, 3143.75 GB, avg 15.30 GB/s
  [206.0s] 25200 copies, 3150.00 GB, avg 15.29 GB/s
  [206.3s] 25250 copies, 3156.25 GB, avg 15.30 GB/s
  [206.8s] 25300 copies, 3162.50 GB, avg 15.30 GB/s
  [207.1s] 25350 copies, 3168.75 GB, avg 15.30 GB/s
  [207.6s] 25400 copies, 3175.00 GB, avg 15.30 GB/s
  [208.0s] 25450 copies, 3181.25 GB, avg 15.30 GB/s
  [208.4s] 25500 copies, 3187.50 GB, avg 15.29 GB/s
  [208.8s] 25550 copies, 3193.75 GB, avg 15.30 GB/s
  [209.2s] 25600 copies, 3200.00 GB, avg 15.30 GB/s
  [209.6s] 25650 copies, 3206.25 GB, avg 15.30 GB/s
  [210.0s] 25700 copies, 3212.50 GB, avg 15.30 GB/s
  [210.4s] 25750 copies, 3218.75 GB, avg 15.29 GB/s
  [210.9s] 25800 copies, 3225.00 GB, avg 15.29 GB/s
  [211.3s] 25850 copies, 3231.25 GB, avg 15.29 GB/s
  [211.7s] 25900 copies, 3237.50 GB, avg 15.29 GB/s
  [212.1s] 25950 copies, 3243.75 GB, avg 15.29 GB/s
  [212.5s] 26000 copies, 3250.00 GB, avg 15.30 GB/s
  [212.9s] 26050 copies, 3256.25 GB, avg 15.29 GB/s
  [213.3s] 26100 copies, 3262.50 GB, avg 15.30 GB/s
  [213.7s] 26150 copies, 3268.75 GB, avg 15.29 GB/s
  [214.1s] 26200 copies, 3275.00 GB, avg 15.30 GB/s
  [214.6s] 26250 copies, 3281.25 GB, avg 15.29 GB/s
  [214.9s] 26300 copies, 3287.50 GB, avg 15.30 GB/s
  [215.4s] 26350 copies, 3293.75 GB, avg 15.29 GB/s
  [215.7s] 26400 copies, 3300.00 GB, avg 15.30 GB/s
  [216.2s] 26450 copies, 3306.25 GB, avg 15.29 GB/s
  [216.6s] 26500 copies, 3312.50 GB, avg 15.29 GB/s
  [217.0s] 26550 copies, 3318.75 GB, avg 15.29 GB/s
  [217.4s] 26600 copies, 3325.00 GB, avg 15.30 GB/s
  [217.8s] 26650 copies, 3331.25 GB, avg 15.29 GB/s
  [218.2s] 26700 copies, 3337.50 GB, avg 15.30 GB/s
  [218.6s] 26750 copies, 3343.75 GB, avg 15.29 GB/s
  [219.1s] 26800 copies, 3350.00 GB, avg 15.29 GB/s
  [219.5s] 26850 copies, 3356.25 GB, avg 15.29 GB/s
  [219.9s] 26900 copies, 3362.50 GB, avg 15.29 GB/s
  [220.3s] 26950 copies, 3368.75 GB, avg 15.29 GB/s
  [220.7s] 27000 copies, 3375.00 GB, avg 15.29 GB/s
  [221.1s] 27050 copies, 3381.25 GB, avg 15.29 GB/s
  [221.5s] 27100 copies, 3387.50 GB, avg 15.29 GB/s
  [221.9s] 27150 copies, 3393.75 GB, avg 15.29 GB/s
  [222.4s] 27200 copies, 3400.00 GB, avg 15.29 GB/s
  [222.7s] 27250 copies, 3406.25 GB, avg 15.29 GB/s
  [223.2s] 27300 copies, 3412.50 GB, avg 15.29 GB/s
  [223.6s] 27350 copies, 3418.75 GB, avg 15.29 GB/s
  [224.0s] 27400 copies, 3425.00 GB, avg 15.29 GB/s
  [224.4s] 27450 copies, 3431.25 GB, avg 15.29 GB/s
  [224.8s] 27500 copies, 3437.50 GB, avg 15.29 GB/s
  [225.2s] 27550 copies, 3443.75 GB, avg 15.29 GB/s
  [225.6s] 27600 copies, 3450.00 GB, avg 15.29 GB/s
  [226.0s] 27650 copies, 3456.25 GB, avg 15.29 GB/s
  [226.4s] 27700 copies, 3462.50 GB, avg 15.29 GB/s
  [226.8s] 27750 copies, 3468.75 GB, avg 15.29 GB/s
  [227.2s] 27800 copies, 3475.00 GB, avg 15.29 GB/s
  [227.7s] 27850 copies, 3481.25 GB, avg 15.29 GB/s
  [228.1s] 27900 copies, 3487.50 GB, avg 15.29 GB/s
  [228.5s] 27950 copies, 3493.75 GB, avg 15.29 GB/s
  [228.9s] 28000 copies, 3500.00 GB, avg 15.29 GB/s
  [229.3s] 28050 copies, 3506.25 GB, avg 15.29 GB/s
  [229.7s] 28100 copies, 3512.50 GB, avg 15.29 GB/s
  [230.1s] 28150 copies, 3518.75 GB, avg 15.29 GB/s
  [230.5s] 28200 copies, 3525.00 GB, avg 15.29 GB/s
  [231.0s] 28250 copies, 3531.25 GB, avg 15.29 GB/s
  [231.3s] 28300 copies, 3537.50 GB, avg 15.29 GB/s
  [231.8s] 28350 copies, 3543.75 GB, avg 15.29 GB/s
  [232.2s] 28400 copies, 3550.00 GB, avg 15.29 GB/s
  [232.6s] 28450 copies, 3556.25 GB, avg 15.29 GB/s
  [233.0s] 28500 copies, 3562.50 GB, avg 15.29 GB/s
  [233.4s] 28550 copies, 3568.75 GB, avg 15.29 GB/s
  [233.8s] 28600 copies, 3575.00 GB, avg 15.29 GB/s
  [234.2s] 28650 copies, 3581.25 GB, avg 15.29 GB/s
  [234.6s] 28700 copies, 3587.50 GB, avg 15.29 GB/s
  [235.0s] 28750 copies, 3593.75 GB, avg 15.29 GB/s
  [235.4s] 28800 copies, 3600.00 GB, avg 15.29 GB/s
  [235.8s] 28850 copies, 3606.25 GB, avg 15.29 GB/s
  [236.3s] 28900 copies, 3612.50 GB, avg 15.29 GB/s
  [236.6s] 28950 copies, 3618.75 GB, avg 15.29 GB/s
  [237.1s] 29000 copies, 3625.00 GB, avg 15.29 GB/s
  [237.4s] 29050 copies, 3631.25 GB, avg 15.29 GB/s
  [237.9s] 29100 copies, 3637.50 GB, avg 15.29 GB/s
  [238.2s] 29150 copies, 3643.75 GB, avg 15.29 GB/s
  [238.7s] 29200 copies, 3650.00 GB, avg 15.29 GB/s
  [239.1s] 29250 copies, 3656.25 GB, avg 15.29 GB/s
  [239.5s] 29300 copies, 3662.50 GB, avg 15.29 GB/s
  [239.9s] 29350 copies, 3668.75 GB, avg 15.30 GB/s
  [240.3s] 29400 copies, 3675.00 GB, avg 15.29 GB/s
  [240.7s] 29450 copies, 3681.25 GB, avg 15.30 GB/s
  [241.1s] 29500 copies, 3687.50 GB, avg 15.29 GB/s
  [241.5s] 29550 copies, 3693.75 GB, avg 15.30 GB/s
  [241.9s] 29600 copies, 3700.00 GB, avg 15.30 GB/s
  [242.3s] 29650 copies, 3706.25 GB, avg 15.30 GB/s
  [242.7s] 29700 copies, 3712.50 GB, avg 15.30 GB/s
  [243.1s] 29750 copies, 3718.75 GB, avg 15.30 GB/s
  [243.5s] 29800 copies, 3725.00 GB, avg 15.30 GB/s
  [243.9s] 29850 copies, 3731.25 GB, avg 15.30 GB/s
  [244.3s] 29900 copies, 3737.50 GB, avg 15.30 GB/s
  [244.7s] 29950 copies, 3743.75 GB, avg 15.30 GB/s
  [245.1s] 30000 copies, 3750.00 GB, avg 15.30 GB/s
  [245.5s] 30050 copies, 3756.25 GB, avg 15.30 GB/s
  [245.9s] 30100 copies, 3762.50 GB, avg 15.30 GB/s
  [246.4s] 30150 copies, 3768.75 GB, avg 15.30 GB/s
  [246.8s] 30200 copies, 3775.00 GB, avg 15.30 GB/s
  [247.2s] 30250 copies, 3781.25 GB, avg 15.30 GB/s
  [247.6s] 30300 copies, 3787.50 GB, avg 15.30 GB/s
  [248.0s] 30350 copies, 3793.75 GB, avg 15.30 GB/s
  [248.4s] 30400 copies, 3800.00 GB, avg 15.30 GB/s
  [248.8s] 30450 copies, 3806.25 GB, avg 15.30 GB/s
  [249.2s] 30500 copies, 3812.50 GB, avg 15.30 GB/s
  [249.6s] 30550 copies, 3818.75 GB, avg 15.30 GB/s
  [250.0s] 30600 copies, 3825.00 GB, avg 15.30 GB/s
  [250.4s] 30650 copies, 3831.25 GB, avg 15.30 GB/s
  [250.8s] 30700 copies, 3837.50 GB, avg 15.30 GB/s
  [251.2s] 30750 copies, 3843.75 GB, avg 15.30 GB/s
  [251.6s] 30800 copies, 3850.00 GB, avg 15.30 GB/s
  [252.0s] 30850 copies, 3856.25 GB, avg 15.30 GB/s
  [252.4s] 30900 copies, 3862.50 GB, avg 15.30 GB/s
  [252.8s] 30950 copies, 3868.75 GB, avg 15.30 GB/s
  [253.2s] 31000 copies, 3875.00 GB, avg 15.30 GB/s
  [253.6s] 31050 copies, 3881.25 GB, avg 15.30 GB/s
  [254.0s] 31100 copies, 3887.50 GB, avg 15.30 GB/s
  [254.4s] 31150 copies, 3893.75 GB, avg 15.30 GB/s
  [254.8s] 31200 copies, 3900.00 GB, avg 15.30 GB/s
  [255.2s] 31250 copies, 3906.25 GB, avg 15.30 GB/s
  [255.6s] 31300 copies, 3912.50 GB, avg 15.31 GB/s
  [256.1s] 31350 copies, 3918.75 GB, avg 15.30 GB/s
  [256.4s] 31400 copies, 3925.00 GB, avg 15.31 GB/s
  [256.9s] 31450 copies, 3931.25 GB, avg 15.30 GB/s
  [257.3s] 31500 copies, 3937.50 GB, avg 15.31 GB/s
  [257.7s] 31550 copies, 3943.75 GB, avg 15.30 GB/s
  [258.1s] 31600 copies, 3950.00 GB, avg 15.30 GB/s
  [258.5s] 31650 copies, 3956.25 GB, avg 15.30 GB/s
  [258.9s] 31700 copies, 3962.50 GB, avg 15.30 GB/s
  [259.3s] 31750 copies, 3968.75 GB, avg 15.30 GB/s
  [259.7s] 31800 copies, 3975.00 GB, avg 15.30 GB/s
  [260.1s] 31850 copies, 3981.25 GB, avg 15.30 GB/s
  [260.6s] 31900 copies, 3987.50 GB, avg 15.30 GB/s
  [260.9s] 31950 copies, 3993.75 GB, avg 15.31 GB/s
  [261.4s] 32000 copies, 4000.00 GB, avg 15.30 GB/s
  [261.8s] 32050 copies, 4006.25 GB, avg 15.30 GB/s
  [262.2s] 32100 copies, 4012.50 GB, avg 15.30 GB/s
  [262.6s] 32150 copies, 4018.75 GB, avg 15.30 GB/s
  [263.0s] 32200 copies, 4025.00 GB, avg 15.30 GB/s
  [263.4s] 32250 copies, 4031.25 GB, avg 15.31 GB/s
  [263.8s] 32300 copies, 4037.50 GB, avg 15.30 GB/s
  [264.2s] 32350 copies, 4043.75 GB, avg 15.31 GB/s
  [264.6s] 32400 copies, 4050.00 GB, avg 15.30 GB/s
  [265.0s] 32450 copies, 4056.25 GB, avg 15.31 GB/s
  [265.4s] 32500 copies, 4062.50 GB, avg 15.30 GB/s
  [265.8s] 32550 copies, 4068.75 GB, avg 15.31 GB/s
  [266.2s] 32600 copies, 4075.00 GB, avg 15.31 GB/s
  [266.6s] 32650 copies, 4081.25 GB, avg 15.31 GB/s
  [267.0s] 32700 copies, 4087.50 GB, avg 15.31 GB/s
  [267.4s] 32750 copies, 4093.75 GB, avg 15.31 GB/s
  [267.9s] 32800 copies, 4100.00 GB, avg 15.31 GB/s
  [268.2s] 32850 copies, 4106.25 GB, avg 15.31 GB/s
  [268.7s] 32900 copies, 4112.50 GB, avg 15.31 GB/s
  [269.0s] 32950 copies, 4118.75 GB, avg 15.31 GB/s
  [269.5s] 33000 copies, 4125.00 GB, avg 15.31 GB/s
  [269.8s] 33050 copies, 4131.25 GB, avg 15.31 GB/s
  [270.3s] 33100 copies, 4137.50 GB, avg 15.31 GB/s
  [270.7s] 33150 copies, 4143.75 GB, avg 15.31 GB/s
  [271.1s] 33200 copies, 4150.00 GB, avg 15.31 GB/s
  [271.5s] 33250 copies, 4156.25 GB, avg 15.31 GB/s
  [271.9s] 33300 copies, 4162.50 GB, avg 15.31 GB/s
  [272.3s] 33350 copies, 4168.75 GB, avg 15.31 GB/s
  [272.7s] 33400 copies, 4175.00 GB, avg 15.31 GB/s
  [273.1s] 33450 copies, 4181.25 GB, avg 15.31 GB/s
  [273.5s] 33500 copies, 4187.50 GB, avg 15.31 GB/s
  [273.9s] 33550 copies, 4193.75 GB, avg 15.31 GB/s
  [274.3s] 33600 copies, 4200.00 GB, avg 15.31 GB/s
  [274.7s] 33650 copies, 4206.25 GB, avg 15.31 GB/s
  [275.1s] 33700 copies, 4212.50 GB, avg 15.31 GB/s
  [275.5s] 33750 copies, 4218.75 GB, avg 15.31 GB/s
  [275.9s] 33800 copies, 4225.00 GB, avg 15.31 GB/s
  [276.3s] 33850 copies, 4231.25 GB, avg 15.31 GB/s
  [276.7s] 33900 copies, 4237.50 GB, avg 15.31 GB/s
  [277.1s] 33950 copies, 4243.75 GB, avg 15.31 GB/s
  [277.5s] 34000 copies, 4250.00 GB, avg 15.31 GB/s
  [277.9s] 34050 copies, 4256.25 GB, avg 15.31 GB/s
  [278.3s] 34100 copies, 4262.50 GB, avg 15.31 GB/s
  [278.7s] 34150 copies, 4268.75 GB, avg 15.31 GB/s
  [279.1s] 34200 copies, 4275.00 GB, avg 15.32 GB/s
  [279.6s] 34250 copies, 4281.25 GB, avg 15.31 GB/s
  [280.0s] 34300 copies, 4287.50 GB, avg 15.31 GB/s
  [280.4s] 34350 copies, 4293.75 GB, avg 15.31 GB/s
  [280.8s] 34400 copies, 4300.00 GB, avg 15.31 GB/s
  [281.2s] 34450 copies, 4306.25 GB, avg 15.31 GB/s
  [281.6s] 34500 copies, 4312.50 GB, avg 15.32 GB/s
  [282.0s] 34550 copies, 4318.75 GB, avg 15.32 GB/s
  [282.4s] 34600 copies, 4325.00 GB, avg 15.32 GB/s
  [282.8s] 34650 copies, 4331.25 GB, avg 15.31 GB/s
  [283.2s] 34700 copies, 4337.50 GB, avg 15.31 GB/s
  [283.6s] 34750 copies, 4343.75 GB, avg 15.31 GB/s
  [284.0s] 34800 copies, 4350.00 GB, avg 15.31 GB/s
  [284.4s] 34850 copies, 4356.25 GB, avg 15.32 GB/s
  [284.9s] 34900 copies, 4362.50 GB, avg 15.31 GB/s
  [285.3s] 34950 copies, 4368.75 GB, avg 15.31 GB/s
  [285.7s] 35000 copies, 4375.00 GB, avg 15.31 GB/s
  [286.1s] 35050 copies, 4381.25 GB, avg 15.31 GB/s
  [286.5s] 35100 copies, 4387.50 GB, avg 15.31 GB/s
  [286.9s] 35150 copies, 4393.75 GB, avg 15.32 GB/s
  [287.3s] 35200 copies, 4400.00 GB, avg 15.31 GB/s
  [287.7s] 35250 copies, 4406.25 GB, avg 15.31 GB/s
  [288.1s] 35300 copies, 4412.50 GB, avg 15.31 GB/s
  [288.6s] 35350 copies, 4418.75 GB, avg 15.31 GB/s
  [289.0s] 35400 copies, 4425.00 GB, avg 15.31 GB/s
  [289.4s] 35450 copies, 4431.25 GB, avg 15.31 GB/s
  [289.7s] 35500 copies, 4437.50 GB, avg 15.32 GB/s
  [290.1s] 35550 copies, 4443.75 GB, avg 15.32 GB/s
  [290.4s] 35600 copies, 4450.00 GB, avg 15.32 GB/s
  [290.8s] 35650 copies, 4456.25 GB, avg 15.32 GB/s
  [291.2s] 35700 copies, 4462.50 GB, avg 15.33 GB/s
  [291.5s] 35750 copies, 4468.75 GB, avg 15.33 GB/s
  [291.8s] 35800 copies, 4475.00 GB, avg 15.33 GB/s
  [292.2s] 35850 copies, 4481.25 GB, avg 15.34 GB/s
  [292.5s] 35900 copies, 4487.50 GB, avg 15.34 GB/s
  [292.9s] 35950 copies, 4493.75 GB, avg 15.34 GB/s
  [293.2s] 36000 copies, 4500.00 GB, avg 15.35 GB/s
  [293.6s] 36050 copies, 4506.25 GB, avg 15.35 GB/s
  [293.9s] 36100 copies, 4512.50 GB, avg 15.35 GB/s
  [294.2s] 36150 copies, 4518.75 GB, avg 15.36 GB/s
  [294.6s] 36200 copies, 4525.00 GB, avg 15.36 GB/s
  [294.9s] 36250 copies, 4531.25 GB, avg 15.36 GB/s
  [295.3s] 36300 copies, 4537.50 GB, avg 15.37 GB/s
  [295.6s] 36350 copies, 4543.75 GB, avg 15.37 GB/s
  [295.9s] 36400 copies, 4550.00 GB, avg 15.37 GB/s
  [296.4s] 36450 copies, 4556.25 GB, avg 15.37 GB/s
  [296.7s] 36500 copies, 4562.50 GB, avg 15.38 GB/s
  [297.1s] 36550 copies, 4568.75 GB, avg 15.38 GB/s
  [297.4s] 36600 copies, 4575.00 GB, avg 15.38 GB/s
  [297.7s] 36650 copies, 4581.25 GB, avg 15.39 GB/s
  [298.1s] 36700 copies, 4587.50 GB, avg 15.39 GB/s
  [298.4s] 36750 copies, 4593.75 GB, avg 15.39 GB/s
  [298.8s] 36800 copies, 4600.00 GB, avg 15.40 GB/s
  [299.1s] 36850 copies, 4606.25 GB, avg 15.40 GB/s
  [299.4s] 36900 copies, 4612.50 GB, avg 15.40 GB/s
  [299.8s] 36950 copies, 4618.75 GB, avg 15.41 GB/s
  [300.1s] 37000 copies, 4625.00 GB, avg 15.41 GB/s
  [300.5s] 37050 copies, 4631.25 GB, avg 15.41 GB/s
  [300.8s] 37100 copies, 4637.50 GB, avg 15.42 GB/s
  [301.1s] 37150 copies, 4643.75 GB, avg 15.42 GB/s
  [301.5s] 37200 copies, 4650.00 GB, avg 15.42 GB/s
  [301.8s] 37250 copies, 4656.25 GB, avg 15.43 GB/s
  [302.2s] 37300 copies, 4662.50 GB, avg 15.43 GB/s
  [302.5s] 37350 copies, 4668.75 GB, avg 15.43 GB/s
  [302.9s] 37400 copies, 4675.00 GB, avg 15.44 GB/s
  [303.2s] 37450 copies, 4681.25 GB, avg 15.44 GB/s
  [303.5s] 37500 copies, 4687.50 GB, avg 15.44 GB/s
  [303.9s] 37550 copies, 4693.75 GB, avg 15.45 GB/s
  [304.2s] 37600 copies, 4700.00 GB, avg 15.45 GB/s
  [304.6s] 37650 copies, 4706.25 GB, avg 15.45 GB/s
  [304.9s] 37700 copies, 4712.50 GB, avg 15.46 GB/s
  [305.2s] 37750 copies, 4718.75 GB, avg 15.46 GB/s
  [305.6s] 37800 copies, 4725.00 GB, avg 15.46 GB/s
  [305.9s] 37850 copies, 4731.25 GB, avg 15.47 GB/s
  [306.4s] 37900 copies, 4737.50 GB, avg 15.46 GB/s
  [306.8s] 37950 copies, 4743.75 GB, avg 15.46 GB/s
  [307.1s] 38000 copies, 4750.00 GB, avg 15.47 GB/s
  [307.4s] 38050 copies, 4756.25 GB, avg 15.47 GB/s
